traceability_id,feature_id,feature_category,feature_name,subfeature_name,phase_class,stage5a_class,external_source_type,priority,verification_question,why_verification_is_needed,manual_id,pdf_page,book_page,section,screen_name,manual_evidence_summary,explicit_standard_name,explicit_standard_edition,historical_edition_status,target_edition_status,numeric_value_present,formula_present,table_present,ocr_risk,blocking_for_design,related_feature_ids,stage5b_action,notes,status
T5A-0342,F4-P6-002,calculation_report,計算書ファイル名,src:F4-6-002,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,14,NONE,2-2-3,NONE,標準ファイル名が「工事名+設計対象名.rtf」でセットされています,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0343,F4-P6-003,calculation_report,計算書をMS-Wordで表示,src:F4-6-003,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,15,NONE,2-2-3,NONE,自動的にＭＳ－Ｗｏｒｄが起動し、計算書が表示されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0344,F4-P6-004,rtf_output,RTF形式出力,src:F4-6-004,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,8,NONE,2-1-2,NONE,計算書は、ＭＳ-Word が読み書きできる RTF 形式（Rich Text Format 書式付きテキスト）に出力されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0345,F4-P6-005,cad_output,AutoCADデータ生成事前準備,src:F4-6-005,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,16,NONE,2-3-1,NONE,図面データを AutoCAD データ（ＤＷＧデータ）に出力するには、次の設定を事前に行って下さい,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0346,F4-P6-006,dwg_output,DWG出力選択,src:F4-6-006,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,17,NONE,2-3-2,NONE,ＣＡＤデータ形式では「AutoCAD データ：ＤＷＧ」かＹＴＩ独自の「中間ファイル：ＧＳＰ」かの選択をして下さい,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0347,F4-P6-007,gsp_output,GSP中間ファイル出力,src:F4-6-007,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,17,NONE,2-3-2,NONE,ＹＴＩ独自の「中間ファイル：ＧＳＰ」かの選択をして下さい,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0348,F4-P6-008,drawing_input_generation,入力データ作成,src:F4-6-008,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,18,NONE,2-3-2,NONE,「入力データ作成」は、設計データ「工事名．ｍｄｂ」から標準値の製図データを自動生成します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0349,F4-P6-009,design_data_conversion,設計データ変換,src:F4-6-009,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,19,NONE,2-3-2,NONE,「設計データ変換」は、自動設計で設計した部材の寸法や材質、ボルト形状など製図データベースに変換します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0350,F4-P6-010,member_generation,全部材作成,src:F4-6-010,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,19,NONE,2-3-2,NONE,「全部材作成」では、製図データベースの中に３次元的に部材を作成していきます,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0351,F4-P6-011,gsp_output,ＣＡＤデータ（ＧＳＰ）逐次作成,src:F4-6-011,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,19,NONE,2-3-2,NONE,図面作成の各ボタンで、ＣＡＤデータ（ＧＳＰデータ）が逐次作成されていきます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0352,F4-P6-012,dwg_output,GSP→DWG変換,src:F4-6-012,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,20,NONE,2-3-2,NONE,ＧＳＰデータから AutoCAD データに変換します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0353,F4-P6-013,material_output,材料出力NPDATA.txt,src:F4-6-013,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,APOLLO操作・入出力仕様として整理。外部基準照合は原則不要。,デフォルト:ソフト仕様,MAN-021,20,NONE,2-3-2,NONE,「材料出力」ボタンをクリックし、材料データ（NPDATA.txt）を生成します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0354,F4-P6-014,y_mater_link,y-Mater材料計算システム連携,src:F4-6-014,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,20,NONE,2-3-2,NONE,このデータを、別プログラムのｙ－Mater「材料計算システム」が読み込み材料計算を行うことができます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0355,F4-P6-015,cad_output,AutoCADデータ表示と修正,src:F4-6-015,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,20,NONE,2-3-3,NONE,AutoＣＡＤにて行って下さい,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0356,F4-P6-016,cad_output,中間ファイル（ＧＳＰ）表示と修正,src:F4-6-016,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,20,NONE,2-3-3,NONE,ＹＴＩ販売のＲＣＣＡＤにて行って下さい,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0357,F4-P6-017,drawing,図面描画機能,src:F4-6-017,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁、横桁、縦桁、ブラケット、側縦桁、鋼床版デッキ、対傾構、横構、ダイヤフラム、横リブを描画,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0358,F4-P6-018,drawing,キャンバー図・配置図,src:F4-6-018,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,キャンバー図、配置図（キャンバー図はSuperDesignerでの描画となります）,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0359,F4-P6-019,steel_weight,鋼重計算機能,src:F4-6-019,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-021,22,NONE,3-3,NONE,鋼重計算：図面処理を行わない段階での概略の鋼重計算機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0360,F4-P6-019,steel_weight,鋼重計算機能,src:F4-6-019,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,割増係数のデフォルトや概算に用いる経験値がデザインデータブック等の推奨とどう関係するか確認する（適合判定はしない）。,マニュアルに経験値デフォルトの記載がある,MAN-021,22,NONE,3-3,NONE,鋼重計算：図面処理を行わない段階での概略の鋼重計算機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0361,F4-P6-020,cad_output,ＣＡＤデータ出力機能,src:F4-6-020,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,22,NONE,3-3,NONE,ＣＡＤデータ出力：骨組平面図、構造断面図、断面力図,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0362,F4-P6-021,audit_trail,ISO9000的管理-設計データ管理,src:F4-6-021,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,設計者と責任者の氏名、各プログラムのバージョン番号と実行日時、設計変更などのユーザ記録などが保管され設計業務の管理業務を支援します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0363,F4-P6-022,user_record,ユーザ記録,src:F4-6-022,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,設計変更などのユーザ記録などが保管され設計業務の管理業務を支援します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0364,F4-P6-023,version_record,バージョン番号と実行日時記録,src:F4-6-023,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,21,NONE,3-1,NONE,各プログラムのバージョン番号と実行日時,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0365,F4-P6-024,dxf_output,DXFデータ出力,src:F4-6-024,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,28,NONE,4-2-1,NONE,作成するＤＸＦデータはAutoCAD R13J以降、またはAutoCAD LT95以降で編集・印刷ができます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0366,F4-P6-025,calculation_report,rtf計算書のエラーおよびワーニング表示,src:F4-6-025,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,27,NONE,4-1,NONE,ｒｔｆ計算書のエラーおよびワーニング表示は次のように出力されています,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0367,F4-P6-026,check_list,照査リスト,src:F4-6-026,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,外部基準照合は不要。APOLLOの入出力・処理手順・ファイル形式として仕様候補を固定する。,画面/ファイル/処理順のソフト仕様,MAN-021,29,NONE,4-3-1,NONE,SuperDesigner から「照査リスト」を実行すると、Excel 上に設計結果の照査結果がサマリーとして出力されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0368,F4-P6-027,drawing,図面描画機能-主桁,src:F4-6-027,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁：箱桁は標準用の描画と、上下フランジと左右ウェブの４面描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=NO,IDENTIFIED
T5A-0369,F4-P6-028,drawing,図面描画機能-鋼床版デッキ,src:F4-6-028,Phase1_optional,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P3,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,鋼床版デッキ：ブロック単位描画、継ぎ手は縦継ぎ・横継ぎともに溶接および高力ボルト描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0370,F4-P6-029,drawing,図面描画機能-添接,src:F4-6-029,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁添接：主桁図に一体描画、別図描画機能,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0371,F4-P6-030,drawing,描画制限事項,src:F4-6-030,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,主桁フランジ内逃げは主桁図のみ対応、断面変化=添接位置はフィラープレート作成機能あり、梯形断面は斜腹板は投影で描画,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,YES,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0372,F4-P6-031,drawing,鋼床版描画制限,src:F4-6-031,Phase1_optional,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P3,描画対象・制限はAPOLLO製図仕様。外部CAD必須化はしない。基準照合は図面表現規定が関与する場合のみ Stage5B。,製図UI/制限,MAN-021,24,NONE,3-5,NONE,鋼床版デッキ：継ぎ手線の交差部の添接板描画不可、ブロック単位での描画、ボルト締めは４ブロックまで溶接は６ブロックまで,NONE,NONE,UNKNOWN,NOT_SELECTED,YES,NO,NO,LOW,NO,NONE,NO_EXTERNAL_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0373,F4-P6-032,steel_weight,鋼重計算プログラム起動,src:F4-6-032,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,コントロールプログラムより「鋼重計算」ボタンをクリックすると、プログラムを起動しメイン画面が表示されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0374,F4-P6-032,steel_weight,鋼重計算プログラム起動,src:F4-6-032,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,割増係数のデフォルトや概算に用いる経験値がデザインデータブック等の推奨とどう関係するか確認する（適合判定はしない）。,マニュアルに経験値デフォルトの記載がある,MAN-013,3,NONE,1,NONE,コントロールプログラムより「鋼重計算」ボタンをクリックすると、プログラムを起動しメイン画面が表示されます,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,YES,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0375,F4-P6-033,steel_weight,全体鋼重概算計算,src:F4-6-033,Phase1_required,SOFTWARE_SPECIFIC,APOLLO_MANUAL_ONLY,P2,概略鋼重の算出手順・画面はAPOLLO仕様として整理する。,ソフトの概算機能,MAN-013,3,NONE,1,NONE,「全体鋼重」プログラムの機能は、設計データ（板幅、板厚、板長等）より図面を作成せず、概略的な全体鋼重を計算します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
T5A-0376,F4-P6-033,steel_weight,全体鋼重概算計算,src:F4-6-033,Phase1_required,DESIGN_PRACTICE_TRACEABILITY_REQUIRED,DESIGN_DATA_BOOK,P1,割増係数のデフォルトや概算に用いる経験値がデザインデータブック等の推奨とどう関係するか確認する（適合判定はしない）。,マニュアルに経験値デフォルトの記載がある,MAN-013,3,NONE,1,NONE,「全体鋼重」プログラムの機能は、設計データ（板幅、板厚、板長等）より図面を作成せず、概略的な全体鋼重を計算します,NONE,NONE,UNKNOWN,NOT_SELECTED,NO,NO,NO,LOW,NO,NONE,EXTERNAL_SOURCE_LOOKUP,candidate_hint=YES,IDENTIFIED
