orphan_id,candidate_id_or_source_id,entity_id,description,reason,notes
ORPH-C-001,GEO-005,ENT-LINE-ACL,alignment.station candidate has empty source_record_ids (station not extracted in Phase 2-I).,Candidate with no linkable source record (per source_to_candidate_contract section 4).,adoption_status=HUMAN_CONFIRMATION_REQUIRED; phase3_action=HUMAN_VALIDATION.
ORPH-S-0589,MATSEC-017,,domain_index calc_pdf_p1286 section=CH4-CAL-SEC-4.2.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0590,MATSEC-018,,domain_index calc_pdf_p1286 section=CH4-CAL-SEC-4.2.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0591,MATSEC-019,,domain_index calc_pdf_p1286 section=CH4-CAL-SEC-4.2.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0592,MATSEC-020,,domain_index calc_pdf_p1286 section=CH4-CAL-SEC-4.2.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0593,MATSEC-021,,domain_index calc_pdf_p121 section=CH3-CAL-SEC-3.1.2,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0594,MATSEC-022,,domain_index calc_pdf_p121 section=CH3-CAL-SEC-3.1.2,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0595,SRC-calculation_chapter_03_section_3_2_values-001,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0596,SRC-calculation_chapter_03_section_3_2_values-002,,value  section=3.2,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0597,SRC-calculation_chapter_03_section_3_2_values-003,,value  section=3.2,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0598,SRC-calculation_chapter_03_section_3_2_values-004,,value  section=3.2,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0599,SRC-calculation_chapter_03_section_3_2_values-005,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0600,SRC-calculation_chapter_03_section_3_2_values-011,,value  section=3.2.4,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0601,SRC-calculation_chapter_03_section_3_2_values-012,,value  section=3.2.4,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0602,SRC-calculation_chapter_03_section_3_2_values-013,,value  section=3.2.4,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0603,SRC-calculation_chapter_03_section_3_2_values-014,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0604,SRC-calculation_chapter_03_section_3_2_values-015,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0605,SRC-calculation_chapter_03_section_3_2_values-016,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0606,SRC-calculation_chapter_03_section_3_2_values-021,,value  section=3.2.16,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0607,SRC-calculation_chapter_03_section_3_2_values-022,,value  section=3.2.16,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0608,SRC-calculation_chapter_03_section_3_2_values-023,,value  section=3.2.16,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0609,SRC-calculation_chapter_03_section_3_2_values-024,,value  section=3.2.16,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0610,SRC-calculation_chapter_03_section_3_2_values-026,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0611,SRC-calculation_chapter_03_section_3_2_values-027,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0612,SRC-calculation_chapter_03_section_3_2_values-028,,value  section=3.2.1,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0613,SRC-calculation_chapter_03_section_3_2_values-076,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0614,SRC-calculation_chapter_03_section_3_2_values-077,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0615,SRC-calculation_chapter_03_section_3_2_values-078,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0616,SRC-calculation_chapter_03_section_3_2_values-079,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0617,SRC-calculation_chapter_03_section_3_2_values-080,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0618,SRC-calculation_chapter_03_section_3_2_values-081,,value  section=3.2.15,Source value record not referenced by any candidate source_record_ids; treated as non-candidate-relevant (excluded as derived/aggregated into candidates).,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0619,STRMOD-002,,domain_index calc_pdf_p117 section=CH3-CAL-SEC-3.1.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0620,STRMOD-006,,domain_index calc_pdf_p149 section=CH3-CAL-SEC-3.1.6,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0621,STRMOD-007,,domain_index calc_pdf_p149 section=CH3-CAL-SEC-3.1.6,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0622,STRMOD-008,,domain_index calc_pdf_p149 section=CH3-CAL-SEC-3.1.6,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0623,STRMOD-010,,domain_index calc_pdf_p873 section=CH4-CAL-SEC-4.1.1,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0624,STRMOD-013,,domain_index calc_pdf_p8 section=drawing_8,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0625,STRMOD-014,,domain_index calc_pdf_p8 section=drawing_8,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0626,STRMOD-015,,domain_index calc_pdf_p11 section=drawing_11,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0627,STRMOD-016,,domain_index calc_pdf_p11 section=drawing_11,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0628,STRMOD-017,,domain_index calc_pdf_p11 section=drawing_11,Phase 2-I domain index entry not directly referenced by a candidate; covered via derived candidate content.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0629,V001,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0630,V002,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0631,V003,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0632,V004,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0633,V005,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0634,V006,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0635,V007,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
ORPH-S-0636,V008,,drawing_unread_resolution calc_pdf_p143 section=drawing_sheet_141,Sheet 141 OCR sub-record (unread_resolution/) not directly referenced by a candidate; content folded into PARTIAL drawing-141 candidates.,Log only; Phase 3 decides whether any unreferenced value becomes Golden-relevant.
