golden_id,domain,field_path,entity_id,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_record_ids,candidate_ids,calculation_locator,drawing_locator,source_priority,confidence,verification_status,promotion_status,promotion_reason,human_confirmation_id,conflict_id,standard_profile,notes
G-RPT-1274,report,report.layout.CAL-P00767-CAL-SEC-3.4.1-003,ENT-LINE-ACL,活荷重M P=100kN i=0.392常時 M1=-139.62 衝突時i=0.389 M2=-188.77kNm,,,,text,CAL-P00767-CAL-SEC-3.4.1-003,RP-811,calc_pdf_p767,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1275,report,report.layout.CAL-P00768-CAL-SEC-3.4.1-001,ENT-LINE-ACL,衝突荷重F=35.0kN(SC種) M=-68.95kNm 愛知県橋梁設計手引,,,,NOTE,CAL-P00768-CAL-SEC-3.4.1-001,RP-812,calc_pdf_p768,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1276,report,report.layout.CAL-P00768-CAL-SEC-3.4.1-002,ENT-LINE-ACL,風荷重w=1.950kN/m2 Mw=-8.49kNm 並列影響1.3,,,,NOTE,CAL-P00768-CAL-SEC-3.4.1-002,RP-813,calc_pdf_p768,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1277,report,report.layout.CAL-P00769-CAL-SEC-3.4.1-001,ENT-LINE-ACL,せん断力計算/断面力集計表 設計M=-308.9kNm S=288.0kN,,,,text,CAL-P00769-CAL-SEC-3.4.1-001,RP-814,calc_pdf_p769,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1278,report,report.layout.CAL-P00770-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.3 断面計算,,,,text,CAL-P00770-CAL-SEC-3.4.1-001,RP-815,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1279,report,report.layout.CAL-P00770-CAL-SEC-3.4.1-002,ENT-LINE-ACL,断面諸元 SM400 UFLG250x12 Web788x9 LFLG250x12 A=130.92cm2 I=132705cm4,,,,text,CAL-P00770-CAL-SEC-3.4.1-002,RP-817,calc_pdf_p770,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1280,report,report.layout.CAL-P00771-CAL-SEC-3.4.1-001,ENT-LINE-ACL,曲げ/局部座屈照査 sigma_u=95N/mm2 sigma_l=-95 N/mm2,,,,text,CAL-P00771-CAL-SEC-3.4.1-001,RP-818,calc_pdf_p771,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1281,report,report.layout.CAL-P00772-CAL-SEC-3.4.1-001,ENT-LINE-ACL,せん断/合成照査 tau=41 N/mm2 tau=55N/mm2(先端) 合成0.42<=1.2,,,,text,CAL-P00772-CAL-SEC-3.4.1-001,RP-819,calc_pdf_p772,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1282,report,report.layout.CAL-P00773-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.4 補剛材の計算,,,,text,CAL-P00773-CAL-SEC-3.4.1-001,RP-820,calc_pdf_p773,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1283,report,report.layout.CAL-P00773-CAL-SEC-3.4.1-002,ENT-LINE-ACL,垂直補剛材PL80x9 Iv=1536000mm4 水平補剛材省略,,,,text,CAL-P00773-CAL-SEC-3.4.1-002,RP-822,calc_pdf_p773,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1284,report,report.layout.CAL-P00774-CAL-SEC-3.4.1-001,ENT-LINE-ACL,3.4.1.5 活荷重たわみの照査,,,,text,CAL-P00774-CAL-SEC-3.4.1-001,RP-823,calc_pdf_p774,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1285,report,report.layout.CAL-P00774-CAL-SEC-3.4.1-002,ENT-LINE-ACL,たわみδ=Pb^3/(6EI)*(3x/b-1) 許容δa=L/1200=1.58mm,,,,text,CAL-P00774-CAL-SEC-3.4.1-002,RP-825,calc_pdf_p774,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1286,report,report.layout.CAL-P00775-CAL-SEC-3.4.1-001,ENT-LINE-ACL,活荷重たわみ照査結果/ボルト継手照査,,,,text,CAL-P00775-CAL-SEC-3.4.1-001,RP-826,calc_pdf_p775,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1287,report,report.layout.CAL-P00776-CAL-SEC-3.4.1-001,ENT-LINE-ACL,ボルト継手照査(最終) S1側,,,,text,CAL-P00776-CAL-SEC-3.4.1-001,RP-827,calc_pdf_p776,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1288,report,report.layout.CAL-P00777-CAL-SEC-3.4.2-001,ENT-LINE-ACL,3.4.2 S2側 S2側ブラケット設計,,,,text,CAL-P00777-CAL-SEC-3.4.2-001,RP-828,calc_pdf_p777,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1289,report,report.layout.CAL-P00777-CAL-SEC-3.4.2-002,ENT-LINE-ACL,端ブラケットS2側断面図,,,,figure,CAL-P00777-CAL-SEC-3.4.2-002,RP-830,calc_pdf_p777,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1290,report,report.layout.CAL-P00778-CAL-SEC-3.4.2-001,ENT-LINE-ACL,S2側死荷重/活荷重/衝突荷重曲げモーメント,,,,text,CAL-P00778-CAL-SEC-3.4.2-001,RP-831,calc_pdf_p778,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1291,report,report.layout.CAL-P00779-CAL-SEC-3.4.2-001,ENT-LINE-ACL,S2側断面力集計表/設計断面力,,,,text,CAL-P00779-CAL-SEC-3.4.2-001,RP-832,calc_pdf_p779,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1292,report,report.layout.CAL-P00780-CAL-SEC-3.4.2-001,ENT-LINE-ACL,S2側断面諸元/曲げ/せん断照査,,,,text,CAL-P00780-CAL-SEC-3.4.2-001,RP-833,calc_pdf_p780,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1293,report,report.layout.CAL-P00781-CAL-SEC-3.4.2-001,ENT-LINE-ACL,S2側補剛材/活荷重たわみ照査,,,,text,CAL-P00781-CAL-SEC-3.4.2-001,RP-834,calc_pdf_p781,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1294,report,report.layout.CAL-P00782-CAL-SEC-3.4.2-001,ENT-LINE-ACL,S2側ボルト継手照査(最終),,,,text,CAL-P00782-CAL-SEC-3.4.2-001,RP-835,calc_pdf_p782,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1295,report,report.layout.CAL-P00788-CAL-SEC-3.5-001,ENT-LINE-ACL,3.5 横構の設計,,,,text,CAL-P00788-CAL-SEC-3.5-001,RP-868,calc_pdf_p788,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1296,report,report.layout.CAL-P00789-CAL-SEC-3.5.1-001,ENT-LINE-ACL,3.5.1 設計方針,,,,text,CAL-P00789-CAL-SEC-3.5.1-001,RP-870,calc_pdf_p789,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1297,report,report.layout.CAL-P00789-CAL-SEC-3.5.1-002,ENT-LINE-ACL,横構上下設ける 限界状態3 ボルト限界状態1 風WS鋼桁下半分 地震EQ慣性力1/4 組合せ(8)D+WS (11)D+EQ,,,,NOTE,CAL-P00789-CAL-SEC-3.5.1-002,RP-872,calc_pdf_p789,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1298,report,report.layout.CAL-P00789-CAL-SEC-3.5.1-003,ENT-LINE-ACL,ダブルワーレンX配置 引張部材 細長比一次部材 ボルト孔ボルト径+5mm ガセット厚フランジ厚合わせ,,,,NOTE,CAL-P00789-CAL-SEC-3.5.1-003,RP-873,calc_pdf_p789,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1299,report,report.layout.CAL-P00790-CAL-SEC-3.5.1-001,ENT-LINE-ACL,横構骨組図 格点番号/部材番号/断面番号/支点部変更,,,,figure,CAL-P00790-CAL-SEC-3.5.1-001,RP-874,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1300,report,report.layout.CAL-P00790-CAL-SEC-3.5.1-002,ENT-LINE-ACL,断面種類(4):1:FLG370x22 WEB200x22(SM490Y) 2:FLG250x19 WEB150x19(SM490Y) 3:FLG250x19 WEB150x19(SM400) 4:FLG250x12 WEB150x12(SM400),,,,text,CAL-P00790-CAL-SEC-3.5.1-002,RP-875,calc_pdf_p790,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1301,report,report.layout.CAL-P00791-CAL-SEC-3.5.2-001,ENT-LINE-ACL,3.5.2 風荷重および地震の影響,,,,text,CAL-P00791-CAL-SEC-3.5.2-001,RP-876,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1302,report,report.layout.CAL-P00791-CAL-SEC-3.5.2-002,ENT-LINE-ACL,V=40m/s WS=6.67kN/m(横構1組) 設計Pw=8.34kN/m(γp=1.00 γq=1.25),,,,NOTE,CAL-P00791-CAL-SEC-3.5.2-002,RP-878,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1303,report,report.layout.CAL-P00791-CAL-SEC-3.5.2-003,ENT-LINE-ACL,地震L2 Wd=18853.5kN Kh=1.36 We=48.81kN/m(横構1組1/4+常時換算) 設計Pe=37.34kN/m Keq=0.765,,,,NOTE,CAL-P00791-CAL-SEC-3.5.2-003,RP-879,calc_pdf_p791,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1304,report,report.layout.CAL-P00792-CAL-SEC-3.5.3-001,ENT-LINE-ACL,3.5.3 設計断面力 部材軸力表(コード/長さ/Secθ/Nw/Ne/N),,,,text,CAL-P00792-CAL-SEC-3.5.3-001,RP-880,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1305,report,report.layout.CAL-P00792-CAL-SEC-3.5.3-002,ENT-LINE-ACL,部材軸力 D-10016~D-10216 2行コード 風Nw/地震Ne/設計N kN,,,,text,CAL-P00792-CAL-SEC-3.5.3-002,RP-882,calc_pdf_p792,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1306,report,report.layout.CAL-P00793-CAL-SEC-3.5.4-001,ENT-LINE-ACL,3.5.4 断面の決定,,,,text,CAL-P00793-CAL-SEC-3.5.4-001,RP-883,calc_pdf_p793,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1307,report,report.layout.CAL-P00793-CAL-SEC-3.5.4-002,ENT-LINE-ACL,断面決定表 断面番号/種別/材質/A/Ag/照査結果,,,,text,CAL-P00793-CAL-SEC-3.5.4-002,RP-885,calc_pdf_p793,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1308,report,report.layout.CAL-P00797-CAL-SEC-3.5.5-001,ENT-LINE-ACL,3.5.5 計算結果一覧,,,,text,CAL-P00797-CAL-SEC-3.5.5-001,RP-886,calc_pdf_p797,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1309,report,report.layout.CAL-P00797-CAL-SEC-3.5.5-002,ENT-LINE-ACL,横構計算結果一覧表 部材/断面/応力度照査,,,,text,CAL-P00797-CAL-SEC-3.5.5-002,RP-888,calc_pdf_p797,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1310,report,report.layout.CAL-P00800-CAL-SEC-3.5.6-001,ENT-LINE-ACL,3.5.6 支点部水平支承補強計算 PU15/PR1/PR2/AR2,,,,text,CAL-P00800-CAL-SEC-3.5.6-001,RP-889,calc_pdf_p800,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1311,report,report.layout.CAL-P00800-CAL-SEC-3.5.6-002,ENT-LINE-ACL,支点部補強計算 断面諸元/ボルト継手照査,,,,text,CAL-P00800-CAL-SEC-3.5.6-002,RP-891,calc_pdf_p800,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1312,report,report.layout.CAL-P00816-CAL-SEC-3.5.6-001,ENT-LINE-ACL,支点部補強計算(最終),,,,text,CAL-P00816-CAL-SEC-3.5.6-001,RP-892,calc_pdf_p816,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1313,report,report.layout.CAL-P00817-CAL-SEC-3.6-001,ENT-LINE-ACL,3.6 巻き立てコンクリートの設計,,,,text,CAL-P00817-CAL-SEC-3.6-001,RP-919,calc_pdf_p817,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
G-RPT-1314,report,report.layout.CAL-P00818-CAL-SEC-3.6.1-001,ENT-LINE-ACL,3.6.1 設計方針,,,,text,CAL-P00818-CAL-SEC-3.6.1-001,RP-921,calc_pdf_p818,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1315,report,report.layout.CAL-P00818-CAL-SEC-3.6.1-002,ENT-LINE-ACL,本体部:鉄筋量断面積0.15%以上 最大径32mm 最大間隔300mm 道示III5.2,,,,NOTE,CAL-P00818-CAL-SEC-3.6.1-002,RP-923,calc_pdf_p818,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1316,report,report.layout.CAL-P00818-CAL-SEC-3.6.1-003,ENT-LINE-ACL,下端突起部:水平支承橋軸方向力考慮 下フランジ補強材位置固定片持ち梁計算,,,,NOTE,CAL-P00818-CAL-SEC-3.6.1-003,RP-924,calc_pdf_p818,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'text_block'.
G-RPT-1317,report,report.layout.CAL-P00818-CAL-SEC-3.6.1-004,ENT-LINE-ACL,巻き立てコンクリート概要図 S1/S2/PR1/PR2,,,,figure,CAL-P00818-CAL-SEC-3.6.1-004,RP-925,calc_pdf_p818,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1318,report,report.layout.CAL-P00819-CAL-SEC-3.6.2-001,ENT-LINE-ACL,3.6.2 本体部 端支点S1,,,,text,CAL-P00819-CAL-SEC-3.6.2-001,RP-926,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1319,report,report.layout.CAL-P00819-CAL-SEC-3.6.2-002,ENT-LINE-ACL,S1断面図 B=1500 H=2280 D19@250 7段 D25@250 4本,,,,figure,CAL-P00819-CAL-SEC-3.6.2-002,RP-928,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1320,report,report.layout.CAL-P00819-CAL-SEC-3.6.2-003,ENT-LINE-ACL,S1 Ac=34200cm2 Asreq=51.30cm2 D19n>=18 D25n>=3本,,,,text,CAL-P00819-CAL-SEC-3.6.2-003,RP-929,calc_pdf_p819,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1321,report,report.layout.CAL-P00820-CAL-SEC-3.6.2-001,ENT-LINE-ACL,端支点S2 本体部,,,,text,CAL-P00820-CAL-SEC-3.6.2-001,RP-930,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1322,report,report.layout.CAL-P00820-CAL-SEC-3.6.2-002,ENT-LINE-ACL,S2断面図 B=1500 H=2400 D19@250 7段 D25@250 4本,,,,figure,CAL-P00820-CAL-SEC-3.6.2-002,RP-932,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1323,report,report.layout.CAL-P00820-CAL-SEC-3.6.2-003,ENT-LINE-ACL,S2 Ac=36000cm2 Asreq=54.00cm2 D19n>=19 D25n>=3本,,,,text,CAL-P00820-CAL-SEC-3.6.2-003,RP-933,calc_pdf_p820,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1324,report,report.layout.CAL-P00821-CAL-SEC-3.6.2-001,ENT-LINE-ACL,中間支点PR1/PR2 本体部,,,,text,CAL-P00821-CAL-SEC-3.6.2-001,RP-934,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1325,report,report.layout.CAL-P00821-CAL-SEC-3.6.2-002,ENT-LINE-ACL,PR1/PR2断面図 B=2000 H=2400 D19@250 7段 D25@250 4本,,,,figure,CAL-P00821-CAL-SEC-3.6.2-002,RP-936,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1326,report,report.layout.CAL-P00821-CAL-SEC-3.6.2-003,ENT-LINE-ACL,PR1/PR2 Ac=48000cm2 Asreq=72.00cm2 D19n>=26 D25n>=3本,,,,text,CAL-P00821-CAL-SEC-3.6.2-003,RP-937,calc_pdf_p821,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1327,report,report.layout.CAL-P00822-CAL-SEC-3.6.3-001,ENT-LINE-ACL,3.6.3 下端突起部 端支点S1/S2,,,,text,CAL-P00822-CAL-SEC-3.6.3-001,RP-938,calc_pdf_p822,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1328,report,report.layout.CAL-P00822-CAL-SEC-3.6.3-002,ENT-LINE-ACL,端支点下端突起部断面図,,,,figure,CAL-P00822-CAL-SEC-3.6.3-002,RP-940,calc_pdf_p822,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'figure'.
G-RPT-1329,report,report.layout.CAL-P00823-CAL-SEC-3.6.3-001,ENT-LINE-ACL,S1/S2突起部断面力/断面諸元/鉄筋計算,,,,text,CAL-P00823-CAL-SEC-3.6.3-001,RP-941,calc_pdf_p823,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1330,report,report.layout.CAL-P00824-CAL-SEC-3.6.3-001,ENT-LINE-ACL,端支点突起部曲げ/せん断照査,,,,text,CAL-P00824-CAL-SEC-3.6.3-001,RP-942,calc_pdf_p824,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1331,report,report.layout.CAL-P00832-CAL-SEC-3.6.3-001,ENT-LINE-ACL,中間支点PR1/PR2突起部断面力/鉄筋計算,,,,text,CAL-P00832-CAL-SEC-3.6.3-001,RP-943,calc_pdf_p832,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1332,report,report.layout.CAL-P00833-CAL-SEC-3.6.3-001,ENT-LINE-ACL,中間支点突起部曲げ/せん断照査,,,,text,CAL-P00833-CAL-SEC-3.6.3-001,RP-944,calc_pdf_p833,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1333,report,report.layout.CAL-P00839-CAL-SEC-3.6.3-001,ENT-LINE-ACL,中間支点突起部照査(最終),,,,text,CAL-P00839-CAL-SEC-3.6.3-001,RP-945,calc_pdf_p839,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1334,report,report.layout.CAL-P00840-CAL-SEC-3.6.4-001,ENT-LINE-ACL,3.6.4 支点上横桁ずれ止め計算,,,,text,CAL-P00840-CAL-SEC-3.6.4-001,RP-946,calc_pdf_p840,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'subsection_header'.
G-RPT-1335,report,report.layout.CAL-P00840-CAL-SEC-3.6.4-002,ENT-LINE-ACL,ずれ止め スタッド配置/耐力照査,,,,text,CAL-P00840-CAL-SEC-3.6.4-002,RP-948,calc_pdf_p840,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'table'.
G-RPT-1336,report,report.layout.CAL-P00842-CAL-SEC-3.7-001,ENT-LINE-ACL,3.7 疲労設計,,,,text,CAL-P00842-CAL-SEC-3.7-001,RP-973,calc_pdf_p842,,CALCULATION,HIGH,UNVERIFIED,APPROVED_REPORT_DRAWING_GOLDEN,report Golden from Phase 2-II candidate; HIGH confidence,,,H29_REFERENCE,Page element type 'section_header'.
